,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
2558,Calvin Stengs,nl NED,MF,Nice,fr Ligue 1,22,1998,11.9,1,21,5,23.8,1.76,0.42,0.05,0.20,17.9,0,0,0,2.7,2.7,0.13,-1.7,-1.7,Matches
2559,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,25,1996,10.0,0,7,3,42.9,0.70,0.30,0.00,0.00,26.1,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2560,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,32,1989,1.4,0,1,0,0.0,0.73,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2561,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,27,1994,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2562,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,26,1994,23.6,13,54,25,46.3,2.28,1.06,0.20,0.44,14.0,0,2,3,14.0,11.5,0.21,-1.0,-0.5,Matches
2563,Finley Stevens,wls WAL,DF,Brentford,eng Premier League,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2564,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,20,2001,18.8,2,15,4,26.7,0.80,0.21,0.13,0.50,17.6,0,0,0,1.1,1.1,0.08,+0.9,+0.9,Matches
2565,Lars Stindl,de GER,"MF,FW",M'Gladbach,de Bundesliga,32,1988,18.1,4,41,14,34.1,2.27,0.77,0.10,0.29,18.6,2,0,2,6.3,4.7,0.11,-2.3,-0.7,Matches
2566,Riccardo Stivanello,it ITA,DF,Bologna,it Serie A,17,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2567,Kevin Stöger,at AUT,MF,Mainz 05,de Bundesliga,27,1993,4.7,1,16,6,37.5,3.44,1.29,0.06,0.17,21.4,3,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
2568,Petar Stojanović,si SVN,DF,Empoli,it Serie A,25,1995,30.4,1,11,4,36.4,0.36,0.13,0.09,0.25,21.4,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
2569,John Stones,eng ENG,DF,Manchester City,eng Premier League,27,1994,12.4,1,9,5,55.6,0.72,0.40,0.11,0.20,13.2,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
2570,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,26,1995,23.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2571,Stefan Strandberg,no NOR,DF,Salernitana,it Serie A,31,1990,10.4,0,9,2,22.2,0.87,0.19,0.00,0.00,14.6,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
2572,Dávid Strelec,sk SVK,"FW,MF",Spezia,it Serie A,20,2001,5.6,1,4,3,75.0,0.72,0.54,0.25,0.33,14.0,0,0,0,0.5,0.5,0.12,+0.5,+0.5,Matches
2573,Tobias Strobl,de GER,"MF,DF",Augsburg,de Bundesliga,31,1990,3.6,0,2,1,50.0,0.56,0.28,0.00,0.00,18.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2574,Kevin Strootman,nl NED,MF,Cagliari,it Serie A,31,1990,7.1,0,1,0,0.0,0.14,0.00,0.00,,14.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
2575,Pascal Struijk,nl NED,"DF,MF",Leeds United,eng Premier League,21,1999,22.8,1,11,3,27.3,0.48,0.13,0.09,0.33,9.1,0,0,0,1.4,1.4,0.14,-0.4,-0.4,Matches
2576,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,30,1991,7.6,0,9,4,44.4,1.18,0.53,0.00,0.00,18.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
2577,Leo Štulac,si SVN,MF,Empoli,it Serie A,26,1994,9.3,2,9,3,33.3,0.97,0.32,0.22,0.67,27.1,2,0,0,0.2,0.2,0.03,+1.8,+1.8,Matches
2578,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,28,1993,19.6,0,9,0,0.0,0.46,0.00,0.00,,19.9,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
2579,Damián Suárez,uy URU,DF,Getafe,es La Liga,33,1988,30.1,0,14,4,28.6,0.46,0.13,0.00,0.00,29.7,2,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
2580,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,27,1994,31.3,4,22,8,36.4,0.70,0.26,0.18,0.50,23.4,1,0,0,2.2,2.2,0.10,+1.8,+1.8,Matches
2581,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,34,1987,20.4,11,51,23,45.1,2.50,1.13,0.18,0.39,19.6,2,2,3,10.0,7.7,0.15,+1.0,+1.3,Matches
2582,Mario Suárez,es ESP,DF,Rayo Vallecano,es La Liga,34,1987,7.9,0,9,3,33.3,1.14,0.38,0.00,0.00,13.1,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
2583,Isaac Success,ng NGA,"FW,MF",Udinese,it Serie A,25,1996,10.1,2,25,12,48.0,2.47,1.19,0.08,0.17,17.3,0,0,0,2.1,2.1,0.08,-0.1,-0.1,Matches
2584,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,25,1995,20.4,1,16,6,37.5,0.78,0.29,0.06,0.17,18.0,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
2585,Kamaldeen Sulemana,gh GHA,"MF,FW",Rennes,fr Ligue 1,19,2002,11.3,4,26,8,30.8,2.31,0.71,0.15,0.50,20.5,0,0,0,2.3,2.3,0.09,+1.7,+1.7,Matches
2586,Crysencio Summerville,nl NED,"MF,FW",Leeds United,eng Premier League,19,2001,1.4,0,2,0,0.0,1.38,0.00,0.00,,12.7,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
2587,Vladyslav Supriaha,ua UKR,FW,Sampdoria,it Serie A,21,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2588,Suso,es ESP,FW,Sevilla,es La Liga,27,1993,4.3,0,6,2,33.3,1.41,0.47,0.00,0.00,23.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
2589,Bosko Sutalo,hr CRO,DF,Hellas Verona,it Serie A,21,2000,10.2,0,5,1,20.0,0.49,0.10,0.00,0.00,18.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2590,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,22,1999,28.5,3,39,13,33.3,1.37,0.46,0.08,0.23,21.0,2,0,0,2.1,2.1,0.05,+0.9,+0.9,Matches
2591,Michael Svoboda,at AUT,DF,Venezia,it Serie A,22,1998,13.7,0,7,0,0.0,0.51,0.00,0.00,,7.3,0,0,0,1.1,1.1,0.15,-1.1,-1.1,Matches
2592,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,21,2000,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2593,Mamadou Sylla,sn SEN,"FW,MF",Alavés,es La Liga,27,1994,4.4,0,2,0,0.0,0.46,0.00,0.00,,8.9,0,0,0,0.4,0.4,0.21,-0.4,-0.4,Matches
2594,Mamadou Sylla,sn SEN,FW,Rayo Vallecano,es La Liga,27,1994,2.8,0,11,1,9.1,3.91,0.36,0.00,0.00,11.3,1,0,0,1.1,1.1,0.10,-1.1,-1.1,Matches
2595,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,33,1987,2.9,1,9,3,33.3,3.12,1.04,0.11,0.33,13.2,0,0,0,1.3,1.3,0.15,-0.3,-0.3,Matches
2596,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,31,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2597,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,de Bundesliga,20,2000,17.1,6,40,15,37.5,2.33,0.87,0.15,0.40,22.8,7,0,1,4.8,4.0,0.10,+1.2,+2.0,Matches
2598,Jakob Sørensen,dk DEN,"MF,DF",Norwich City,eng Premier League,23,1998,6.7,0,5,1,20.0,0.75,0.15,0.00,0.00,16.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
2599,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,25,1995,19.6,4,35,12,34.3,1.79,0.61,0.11,0.33,12.5,0,0,0,5.9,5.9,0.17,-1.9,-1.9,Matches
2600,Tachi,es ESP,DF,Alavés,es La Liga,23,1997,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2601,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,25,1996,32.0,2,16,3,18.8,0.50,0.09,0.13,0.67,10.4,0,0,0,1.2,1.2,0.08,+0.8,+0.8,Matches
2602,Waniss Taibi,fr FRA,"MF,FW",Angers,fr Ligue 1,19,2002,1.5,0,1,0,0.0,0.68,0.00,0.00,,14.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
2603,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,28,1993,23.6,5,42,12,28.6,1.78,0.51,0.12,0.42,20.7,0,0,0,2.6,2.6,0.06,+2.4,+2.4,Matches
2604,Adrien Tameze,cm CMR,"MF,DF",Hellas Verona,it Serie A,27,1994,28.6,4,23,7,30.4,0.80,0.24,0.17,0.57,21.5,0,0,0,1.2,1.2,0.05,+2.8,+2.8,Matches
2605,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,22,1999,8.2,0,7,2,28.6,0.86,0.24,0.00,0.00,13.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
2606,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,26,1995,15.7,0,12,3,25.0,0.76,0.19,0.00,0.00,24.5,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
2607,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,22,1999,20.2,1,6,1,16.7,0.30,0.05,0.17,1.00,9.8,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
2608,Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,29,1992,29.2,4,20,5,25.0,0.68,0.17,0.00,0.00,31.2,4,4,4,3.8,0.7,0.03,+0.2,-0.7,Matches
2609,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,25,1995,15.9,1,7,2,28.6,0.44,0.13,0.14,0.50,13.5,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
2610,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,25,1995,16.0,0,6,3,50.0,0.37,0.19,0.00,0.00,16.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
2611,Oussama Targhalline,ma MAR,FW,Marseille,fr Ligue 1,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2612,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,28,1992,34.5,1,22,6,27.3,0.64,0.17,0.05,0.17,11.3,0,0,0,2.5,2.5,0.12,-1.5,-1.5,Matches
2613,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,35,1986,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2614,Niklas Tauer,de GER,"DF,MF",Mainz 05,de Bundesliga,20,2001,5.4,0,2,2,100.0,0.37,0.37,0.00,0.00,20.0,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
2615,Nuno Tavares,pt POR,DF,Arsenal,eng Premier League,21,2000,13.1,1,23,2,8.7,1.76,0.15,0.04,0.50,19.8,0,0,0,1.9,1.9,0.08,-0.9,-0.9,Matches
2616,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,27,1993,30.3,0,7,0,0.0,0.23,0.00,0.00,,22.4,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
2617,Loum Tchaouna,fr FRA,"FW,MF",Rennes,fr Ligue 1,17,2003,1.0,0,2,1,50.0,2.07,1.03,0.00,0.00,16.1,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
2618,Warren Tchimbembé,cg CGO,MF,Metz,fr Ligue 1,23,1998,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2619,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,21,2000,32.5,3,55,10,18.2,1.69,0.31,0.05,0.30,22.5,0,0,0,2.0,2.0,0.04,+1.0,+1.0,Matches
2620,Mathys Tel,fr FRA,"FW,MF",Rennes,fr Ligue 1,16,2005,0.6,0,3,1,33.3,4.82,1.61,0.00,0.00,17.5,1,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2621,Jordan Tell,gp GLP,FW,Clermont Foot,fr Ligue 1,24,1997,3.2,1,8,3,37.5,2.48,0.93,0.13,0.33,12.1,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches
2622,Nathan Tella,eng ENG,"MF,FW",Southampton,eng Premier League,22,1999,8.9,0,12,5,41.7,1.34,0.56,0.00,0.00,21.8,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
2623,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,28,1992,18.4,0,10,3,30.0,0.54,0.16,0.00,0.00,23.1,4,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
2624,Cristian Tello,es ESP,FW,Betis,es La Liga,29,1991,9.1,2,29,9,31.0,3.19,0.99,0.07,0.22,21.1,2,0,0,1.7,1.7,0.06,+0.3,+0.3,Matches
2625,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,25,1996,11.9,0,6,1,16.7,0.50,0.08,0.00,0.00,19.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2626,Marc Tenas,es ESP,"FW,MF",Alavés,es La Liga,20,2001,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2627,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,29,1992,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2628,Filippo Terracciano,it ITA,DF,Hellas Verona,it Serie A,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2629,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,31,1990,31.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2630,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,24,1997,30.9,21,86,44,51.2,2.79,1.42,0.22,0.43,14.9,0,2,2,13.9,12.3,0.14,+7.1,+6.7,Matches
2631,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,21,1999,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2632,Robert Tesche,de GER,MF,Bochum,de Bundesliga,34,1987,3.9,0,2,0,0.0,0.52,0.00,0.00,,16.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2633,Tanner Tessmann,us USA,MF,Venezia,it Serie A,19,2001,7.6,0,8,3,37.5,1.06,0.40,0.00,0.00,16.5,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
2634,Tetê,br BRA,"FW,MF",Lyon,fr Ligue 1,21,2000,6.5,2,17,7,41.2,2.62,1.08,0.12,0.29,16.1,0,0,0,2.3,2.3,0.13,-0.3,-0.3,Matches
2635,Cedric Teuchert,de GER,"MF,FW",Union Berlin,de Bundesliga,24,1997,1.2,0,3,1,33.3,2.57,0.86,0.00,0.00,14.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
2636,Arthur Theate,be BEL,DF,Bologna,it Serie A,21,2000,26.9,2,21,6,28.6,0.78,0.22,0.10,0.33,16.7,0,0,0,1.5,1.5,0.07,+0.5,+0.5,Matches
2637,Jan Thielmann,de GER,"MF,FW",Köln,de Bundesliga,19,2002,13.2,3,15,6,40.0,1.13,0.45,0.20,0.50,22.9,0,0,0,1.4,1.4,0.09,+1.6,+1.6,Matches
2638,Sada Thioub,sn SEN,FW,Angers,fr Ligue 1,26,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2639,Sada Thioub,sn SEN,"DF,MF",Saint-Étienne,fr Ligue 1,26,1995,10.6,0,5,0,0.0,0.47,0.00,0.00,,17.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2640,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,20,2001,21.2,0,4,0,0.0,0.19,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2641,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,33,1988,28.5,2,14,4,28.6,0.49,0.14,0.14,0.50,8.2,0,0,0,2.0,2.0,0.16,0.0,0.0,Matches
2642,Adrien Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,27,1993,26.5,8,48,19,39.6,1.81,0.72,0.17,0.42,16.3,0,0,0,6.2,6.2,0.13,+1.8,+1.8,Matches
2643,Erik Thommy,de GER,"FW,MF",Stuttgart,de Bundesliga,26,1994,3.0,0,10,4,40.0,3.28,1.31,0.00,0.00,24.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
2644,Dominic Thompson,eng ENG,DF,Brentford,eng Premier League,21,2000,1.6,0,1,0,0.0,0.62,0.00,0.00,,14.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2645,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,25,1996,32.7,3,26,7,26.9,0.80,0.21,0.12,0.43,13.3,0,0,0,3.2,3.2,0.12,-0.2,-0.2,Matches
2646,Thuler,br BRA,DF,Montpellier,fr Ligue 1,22,1999,9.5,0,1,0,0.0,0.11,0.00,0.00,,9.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2647,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,20,2001,21.1,4,23,7,30.4,1.09,0.33,0.17,0.57,17.0,0,0,0,2.7,2.7,0.12,+1.3,+1.3,Matches
2648,Marcus Thuram,fr FRA,FW,M'Gladbach,de Bundesliga,23,1997,10.9,3,32,11,34.4,2.94,1.01,0.09,0.27,13.1,0,0,0,4.6,4.6,0.15,-1.6,-1.6,Matches
2649,Alexis Tibidi,fr FRA,"MF,FW",Stuttgart,de Bundesliga,17,2003,4.3,0,4,0,0.0,0.94,0.00,0.00,,12.5,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
2650,Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,fr Ligue 1,22,1999,1.7,0,2,1,50.0,1.20,0.60,0.00,0.00,19.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2651,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,24,1997,29.2,6,57,15,26.3,1.95,0.51,0.07,0.27,25.0,0,2,2,4.4,2.8,0.05,+1.6,+1.2,Matches
2652,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,24,1997,21.3,1,15,5,33.3,0.70,0.23,0.07,0.20,20.8,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
2653,Steffen Tigges,de GER,"FW,MF",Dortmund,de Bundesliga,23,1998,1.2,3,4,3,75.0,3.21,2.41,0.75,1.00,8.2,0,0,0,1.1,1.1,0.28,+1.9,+1.9,Matches
2654,Malik Tillman,us USA,"FW,MF",Bayern Munich,de Bundesliga,19,2002,1.2,0,1,1,100.0,0.87,0.87,0.00,0.00,11.6,0,0,0,0.2,0.2,0.16,-0.2,-0.2,Matches
2655,Timothy Tillman,de GER,MF,Greuther Fürth,de Bundesliga,22,1999,22.3,1,24,8,33.3,1.08,0.36,0.04,0.13,19.1,2,0,0,1.6,1.6,0.07,-0.6,-0.6,Matches
2656,David Timor,es ESP,MF,Getafe,es La Liga,31,1989,3.8,0,8,0,0.0,2.11,0.00,0.00,,29.9,2,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
2657,Mircea Ţîrlea,ro ROU,DF,Alavés,es La Liga,21,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2658,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,21,1999,34.6,1,19,6,31.6,0.55,0.17,0.05,0.17,9.9,0,0,0,2.6,2.6,0.15,-1.6,-1.6,Matches
2659,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,16,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2660,Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,28,1992,25.5,12,74,36,48.6,2.90,1.41,0.14,0.28,14.4,0,2,2,12.6,11.0,0.15,-0.6,-1.0,Matches
2661,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,26,1994,7.8,2,17,3,17.6,2.18,0.38,0.12,0.67,19.5,0,0,0,2.1,2.1,0.12,-0.1,-0.1,Matches
2662,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,26,1994,15.5,0,3,1,33.3,0.19,0.06,0.00,0.00,22.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2663,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,30,1990,16.0,1,12,2,16.7,0.75,0.13,0.08,0.50,12.3,0,0,0,1.1,1.1,0.09,-0.1,-0.1,Matches
2664,Raúl de Tomás,es ESP,FW,Espanyol,es La Liga,26,1994,32.4,17,101,40,39.6,3.12,1.24,0.12,0.30,18.9,9,5,5,15.1,11.2,0.11,+1.9,+0.8,Matches
2665,Tiago Tomás,pt POR,FW,Stuttgart,de Bundesliga,19,2002,11.9,4,28,15,53.6,2.34,1.26,0.14,0.27,15.1,0,0,0,4.0,4.0,0.14,0.0,0.0,Matches
2666,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,22,1998,18.7,0,11,2,18.2,0.59,0.11,0.00,0.00,17.1,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
2667,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2668,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,32,1989,6.1,1,4,2,50.0,0.66,0.33,0.25,0.50,13.7,0,0,0,0.5,0.5,0.12,+0.5,+0.5,Matches
2669,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,23,1997,30.2,0,12,3,25.0,0.40,0.10,0.00,0.00,11.7,0,0,0,1.1,1.1,0.10,-1.1,-1.1,Matches
2670,Sandro Tonali,it ITA,MF,Milan,it Serie A,21,2000,28.9,5,37,11,29.7,1.28,0.38,0.14,0.45,23.0,4,0,0,4.1,4.1,0.11,+0.9,+0.9,Matches
2671,Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,31,1990,9.7,0,7,3,42.9,0.72,0.31,0.00,0.00,11.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
2672,Ivan Toney,eng ENG,FW,Brentford,eng Premier League,25,1996,32.3,12,83,24,28.9,2.57,0.74,0.08,0.29,15.8,0,5,5,11.4,7.4,0.09,+0.6,-0.4,Matches
2673,Ernesto Torregrossa,ve VEN,FW,Sampdoria,it Serie A,29,1992,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2674,Lucas Torreira,uy URU,MF,Fiorentina,it Serie A,25,1996,24.4,5,29,13,44.8,1.19,0.53,0.17,0.38,14.2,2,0,0,5.3,5.0,0.19,-0.3,0.0,Matches
2675,Raúl Torrente,es ESP,DF,Granada,es La Liga,19,2001,14.2,0,4,0,0.0,0.28,0.00,0.00,,14.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2676,Ferrán Torres,es ESP,FW,Manchester City,eng Premier League,21,2000,3.4,2,13,4,30.8,3.86,1.19,0.15,0.50,14.2,0,0,0,2.8,2.8,0.21,-0.8,-0.8,Matches
2677,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,21,2000,15.7,4,51,18,35.3,3.25,1.15,0.06,0.17,16.5,3,1,1,7.0,6.2,0.12,-3.0,-3.2,Matches
2678,Óliver Torres,es ESP,"MF,FW",Sevilla,es La Liga,26,1994,11.2,2,14,5,35.7,1.25,0.45,0.14,0.40,19.1,0,0,0,0.7,0.7,0.05,+1.3,+1.3,Matches
2679,Pau Torres,es ESP,DF,Villarreal,es La Liga,24,1997,31.7,5,24,9,37.5,0.76,0.28,0.21,0.56,8.2,0,0,0,3.0,3.0,0.12,+2.0,+2.0,Matches
2680,Roberto Torres,es ESP,"MF,FW",Osasuna,es La Liga,32,1989,9.0,2,13,3,23.1,1.45,0.33,0.00,0.00,25.0,0,2,2,2.1,0.5,0.04,-0.1,-0.5,Matches
2681,Lucas Torró,es ESP,MF,Osasuna,es La Liga,27,1994,30.3,1,34,9,26.5,1.12,0.30,0.03,0.11,21.1,0,0,0,1.6,1.6,0.05,-0.6,-0.6,Matches
2682,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,23,1997,5.4,0,2,0,0.0,0.37,0.00,0.00,,8.7,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
2683,Cenk Tosun,tr TUR,MF,Everton,eng Premier League,30,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2684,Abdoulaye Touré,fr FRA,MF,Genoa,it Serie A,27,1994,4.8,0,4,0,0.0,0.84,0.00,0.00,,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2685,Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,de Bundesliga,25,1996,5.6,0,6,2,33.3,1.07,0.36,0.00,0.00,13.3,0,0,0,1.0,1.0,0.16,-1.0,-1.0,Matches
2686,Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,24,1997,21.8,2,23,7,30.4,1.06,0.32,0.09,0.29,19.5,0,0,0,1.5,1.5,0.07,+0.5,+0.5,Matches
2687,Yoann Touzghar,tn TUN,FW,Troyes,fr Ligue 1,34,1986,16.2,4,28,12,42.9,1.73,0.74,0.14,0.33,13.2,0,0,0,4.9,4.9,0.18,-0.9,-0.9,Matches
2688,Andros Townsend,eng ENG,"MF,FW",Everton,eng Premier League,30,1991,16.2,3,20,9,45.0,1.24,0.56,0.10,0.22,22.1,4,1,1,2.2,1.5,0.07,+0.8,+0.5,Matches
2689,Adama Traoré,es ESP,"FW,MF",Wolves,eng Premier League,25,1996,11.9,1,23,5,21.7,1.94,0.42,0.04,0.20,19.7,0,0,0,3.0,3.0,0.13,-2.0,-2.0,Matches
2690,Adama Traoré,es ESP,FW,Barcelona,es La Liga,25,1996,4.2,0,9,3,33.3,2.12,0.71,0.00,0.00,15.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
2691,Amadou Traore,fr FRA,FW,Bordeaux,fr Ligue 1,19,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2692,Bertrand Traoré,bf BFA,"MF,FW",Aston Villa,eng Premier League,25,1995,2.4,0,8,1,12.5,3.27,0.41,0.00,0.00,18.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
